gvkey,datadate,fyear,tic,conm,revt,state
133289,20191231,2019,SLF,SUN LIFE FINANCIAL INC,40136.0000,ON
133364,20190630,2019,ABST,ABSOLUTE SOFTWARE CORP,129.3720,BC
133366,20191231,2019,EW,EDWARDS LIFESCIENCES CORP,4348.0000,CA
133367,20190930,2019,EPC,EDGEWELL PERSONAL CARE CO,2141.0000,CT
133468,20191231,2019,RIGL,RIGEL PHARMACEUTICALS INC,59.2880,CA
133471,20200531,2019,OROXF,OROSUR MINING INC,0.0000,BC
133504,20191231,2019,LMNX,LUMINEX CORP,334.6380,TX
133726,20190930,2019,CCMP,CMC MATERIALS INC,1037.6960,IL
133727,20191231,2019,CHNUF,CHINA EDUCATION RESOURCES,12.1790,BC
133764,20191231,2019,EBMT,EAGLE BANCORP MONTANA INC,70.3520,MT
133764,20191231,2019,EBMT,EAGLE BANCORP MONTANA INC,70.3520,MT
133766,20191231,2019,HSTM,HEALTHSTREAM INC,254.1120,TN
133768,20191231,2019,MET,METLIFE INC,69744.0000,NY
133768,20191231,2019,MET,METLIFE INC,71042.0000,NY
133825,20191231,2019,SPRT,SUPPORT.COM INC,63.3330,DE
133844,20191231,2019,IWSY,IMAGEWARE SYSTEMS INC,3.5060,CA
133868,20191231,2019,LXRX,LEXICON PHARMACEUTICALS INC,322.0730,TX
133869,20191231,2019,LPSN,LIVEPERSON INC,291.6090,NY
133871,20191231,2019,SGMO,SANGAMO THERAPEUTICS INC,102.4280,CA
133885,20191231,2019,EXEL,EXELIXIS INC,967.7750,CA
133947,20191231,2019,BCEKF,BEAR CREEK MINING CORP,0.0000,BC
133949,20191231,2019,QBAK,QUALSTAR CORP,13.4390,CA
134305,20191231,2019,MAG,MAG SILVER CORP,0.0000,BC
134450,20191231,2019,KIRY,KIEWIT ROYALTY TRUST,1.1840,NE
134464,20190831,2019,9919B,CHS INC,31900.4530,MN
134932,20191231,2019,ON,ON SEMICONDUCTOR CORP,5517.9000,AZ
135044,20191231,2019,PXLW,PIXELWORKS INC,68.7550,CA
135145,20191231,2019,CCOXF,CANDENTE COPPER CORP,0.0000,BC
135410,20191231,2019,FOSI.1,FRONTIER OILFIELD SRVCS -OLD,0.8920,LA
135484,20191231,2019,FTRCQ,FRONTIER COMMUNICATIONS CORP,8107.0000,CT
135527,20191231,2019,LIVC,LIVE CURRENT MEDIA INC,0.0000,NV
135788,20191231,2019,CEVA,CEVA INC,87.1520,CA
135844,20190930,2019,ISSC,INNOVATIVE SOLTNS & SUPP INC,17.5720,PA
135965,20191231,2019,RBBN,RIBBON COMMUNICATIONS INC,563.1110,MA
135990,20191231,2019,NRG,NRG ENERGY INC,9821.0000,NJ
136186,20191231,2019,INSM,INSMED INC,136.4670,NJ
136265,20191231,2019,PACW,PACWEST BANCORP,1362.4550,CA
136265,20191231,2019,PACW,PACWEST BANCORP,1362.4550,CA
136287,20191231,2019,SPOWF,STRATA PWR CORP,0.0000,AB
136648,20191231,2019,VC,VISTEON CORP,2945.0000,MI
136725,20191231,2019,ISRG,INTUITIVE SURGICAL INC,4478.5000,CA
136844,20191231,2019,BOTJ,BANK OF THE JAMES FINANCIAL,37.0040,VA
136844,20191231,2019,BOTJ,BANK OF THE JAMES FINANCIAL,37.0040,VA
137024,20191231,2019,BASX,BASIC ENERGY SERVICES INC,567.2500,TX
137090,20191231,2019,BLU,BELLUS HEALTH INC,0.0350,QC
137131,20191231,2019,CRL,CHARLES RIVER LABS INTL INC,2621.2260,MA
137135,20191231,2019,HSB.PC,HSBC BANK CDA,3702.0000,BC
137135,20191231,2019,HSB.PC,HSBC BANK CDA,3702.0000,BC
137230,20191031,2019,MVC,MVC CAPITAL INC,30.5500,NY
137230,20191031,2019,MVC,MVC CAPITAL INC,33.6850,NY
137351,20191231,2019,BHLB,BERKSHIRE HILLS BANCORP INC,592.1640,MA
137351,20191231,2019,BHLB,BERKSHIRE HILLS BANCORP INC,592.1640,MA
137356,20190731,2019,MBIOF,MOBIO TECHNOLOGIES INC,0.0460,BC
137370,20191231,2019,AMBK,AMERICAN BANK INC/PA,27.4030,PA
137370,20191231,2019,AMBK,AMERICAN BANK INC/PA,27.4030,PA
137373,20200331,2019,CPST,CAPSTONE TURBINE CORP,68.9260,CA
137377,20190831,2019,EXFO,EXFO INC,286.8900,QC
137432,20190930,2019,DLA,DELTA APPAREL INC,431.7300,SC
137434,20191231,2019,IGOI,IGO INC,59.4130,AZ
137441,20191231,2019,ZIVO,ZIVO BIOSCIENCE INC,0.0000,MI
137573,20191231,2019,ENTG,ENTEGRIS INC,1591.0660,MA
137602,20191231,2019,ACLS,AXCELIS TECHNOLOGIES INC,342.9580,MA
137609,20191231,2019,MAXR,MAXAR TECHNOLOGIES INC,1666.0000,CO
137642,20191231,2019,SAVA,CASSAVA SCIENCES INC,0.0000,TX
137874,20191231,2019,SMTX,SMTC CORP,372.5110,ON
137943,20191231,2019,EVC,ENTRAVISION COMMUNICATIONS,273.5750,CA
138020,20191231,2019,WLBMF,WALLBRIDGE MINING CO LTD,0.0000,ON
138122,20191231,2019,ARNA,ARENA PHARMACEUTICALS INC,806.4310,CA
138205,20191231,2019,ILMN,ILLUMINA INC,3543.0000,CA
138341,20191231,2019,CRIS,CURIS INC,10.0040,MA
138467,20190630,2019,LTRX,LANTRONIX INC,46.8900,CA
138483,20191231,2019,BRKR,BRUKER CORP,2072.6000,MA
138541,20191231,2019,BKGM,BANKGUAM HOLDING CO,110.5840,GU
138541,20191231,2019,BKGM,BANKGUAM HOLDING CO,110.5840,GU
138601,20191231,2019,PIOE,P10 HOLDINGS INC,45.0310,TX
138707,20191231,2019,SRGA,SURGALIGN HOLDINGS INC,308.3840,IL
138743,20191231,2019,EQIX,EQUINIX INC,5562.1400,CA
138841,20191130,2019,CYSNF,C-COM SATELLITE SYSTEMS INC,13.9780,ON
138922,20191231,2019,POCEF,PHOTON CONTROL INC,32.7300,BC
139025,20191231,2019,PNFP,PINNACLE FINL PARTNERS INC,1331.7620,TN
139025,20191231,2019,PNFP,PINNACLE FINL PARTNERS INC,1331.7620,TN
139201,20191231,2019,TURN,180 DEGREE CPTL CORP,0.8990,NJ
139201,20191231,2019,TURN,180 DEGREE CPTL CORP,18.9070,NJ
139227,20191231,2019,VNNHF,BELO SUN MINING CORP,0.0000,ON
139665,20191231,2019,MCO,MOODY'S CORP,4829.0000,NY
139705,20191231,2019,MBCN,MIDDLEFIELD BANC CORP,59.3660,OH
139705,20191231,2019,MBCN,MIDDLEFIELD BANC CORP,59.3660,OH
139804,20191231,2019,TTMI,TTM TECHNOLOGIES INC,2689.3080,CA
139986,20191231,2019,CAWLF,CWC ENERGY SERVICES CORP,108.4460,AB
140023,20191231,2019,DCTH,DELCATH SYSTEMS INC,1.5800,NY
140042,20191231,2019,AWH,ASPIRA WOMENS HEALTH INC,4.5380,TX
140044,20191231,2019,DRRX,DURECT CORP,29.5640,CA
140046,20200331,2019,MECVF,MDF COMMERCE INC,75.4280,QC
140073,20191231,2019,ITGR,INTEGER HOLDINGS CORP,1258.0940,TX
140166,20191231,2019,AXMIF,AXMIN INC,0.5630,BC
140167,20191231,2019,AITVF,ASIAN TELEVISION NETWRK INTL,11.9200,ON
140170,20190630,2019,BCDMF,KUUHUBB INC,16.1690,ON
140172,20191231,2019,VS,VERSUS SYSTEMS INC,0.6650,BC
140182,20200430,2019,CYMHF,CYMAT TECHNOLOGIES LTD,1.6870,ON
140185,20191231,2019,ENPRF,CURRENT WATER TECHGS INC,2.4040,ON
140187,20191231,2019,GALKF,GALANTAS GOLD CORP,0.0060,ON
140191,20191231,2019,FOSYF,FORSYS METALS CORP,0.0000,ON
140202,20200331,2019,HBEXF,HORNBY BAY MINERAL EXPL INC,0.0000,ON
140207,20191231,2019,MLRKF,MILLROCK RESOURCES INC,1.1300,BC
140222,20191231,2019,NFD.A,NORTHFIELD CAPITAL CORP,7.7410,ON
140226,20200531,2019,COBCF,COBALT BLOCKCHAIN INC,0.0000,ON
140233,20190630,2019,RMIOF,ROMIOS GOLD RESOURCES INC,0.0000,ON
140364,20190630,2019,IDKFF,THREED CAPITAL INC,0.0000,ON
140367,20191231,2019,CQRLF,CONQUEST RESOURCES LTD,0.0000,ON
140370,20191231,2019,YEWTF,ENVIRONMENTAL WASTE INTL,0.2220,ON
140372,20191231,2019,GUYFF,GUYANA GOLDFIELDS INC,225.9680,ON
140387,20190930,2019,MGAFF,MEGA URANIUM LTD,0.0000,ON
140394,20191231,2019,PROBF,PROBE METALS INC,0.0000,ON
140541,20190630,2019,TPR,TAPESTRY INC,6027.1000,NY
140565,20191231,2019,SLCT,SELECT BANCORP INC,63.8650,NC
140565,20191231,2019,SLCT,SELECT BANCORP INC,63.8650,NC
140568,20191231,2019,CEMI,CHEMBIO DIAGNOSTICS INC,34.4640,NY
140631,20191231,2019,PLWCF,PARK LAWN CO LTD,0.0000,ON
140669,20191231,2019,RMLFF,RUSORO MINING LTD,0.0000,BC
140938,20191231,2019,VBFC,VILLAGE BANK AND TRUST FINL,31.3950,VA
140938,20191231,2019,VBFC,VILLAGE BANK AND TRUST FINL,31.3950,VA
140982,20191231,2019,LTBR,LIGHTBRIDGE CORP,0.0000,VA
140988,20191231,2019,TNET,TRINET GROUP INC,3856.0000,CA
141006,20191231,2019,SFRX,SEAFARER EXPLORATION CORP,0.0140,FL
141099,20190930,2019,EFLVF,ELECTROVAYA INC,6.4750,ON
141119,20191231,2019,QIFTF,QUORUM INFORMATION TECHNOL,32.8410,AB
141178,20191231,2019,INSG,INSEEGO CORP,219.4960,CA
141257,20191231,2019,HMT.,HALMONT PROPERTIES CORP,12.0780,ON
141277,20191231,2019,EXAS,EXACT SCIENCES CORP,876.2930,WI
141278,20191231,2019,MOSY,MOSYS INC,10.0860,CA
141308,20191231,2019,ATIXF,ANALYTIXINSIGHT INC,3.6730,ON
141309,20191231,2019,FUSEF,FUSE COBALT INC,0.0000,BC
141310,20191231,2019,LRTEF,LANESBOROUGH REIT,16.7450,MB
141337,20200331,2019,DGNOF,DIAGNOS INC,0.3320,QC
141359,20200531,2019,RGP,RESOURCES CONNECTION INC,703.3530,CA
141363,20191231,2019,NS,NUSTAR ENERGY LP,1498.0210,TX
141384,20191231,2019,ALGN,ALIGN TECHNOLOGY INC,2406.7960,AZ
141460,20191231,2019,SGEN,SEAGEN INC,916.7130,WA
141469,20191231,2019,HBIO,HARVARD BIOSCIENCE INC,116.1760,MA
141496,20191231,2019,DVAX,DYNAVAX TECHNOLOGIES CORP,35.2190,CA
141498,20191231,2019,HRTFF,HARTE GOLD CORP,49.7550,ON
141537,20191231,2019,RW.,RENOWORKS SOFTWARE INC,4.2640,AB
141562,20190630,2019,POHEF,PLANET HEALTH CORP,0.0000,AB
141662,20191231,2019,DYFSF,DYNACERT INC,1.0650,ON
141663,20191231,2019,KMMPF,KILLAM APARTMENT REIT,242.8420,NS
141667,20191231,2019,PFLC,PACIFIC FINANCIAL CORP,55.4650,WA
141667,20191231,2019,PFLC,PACIFIC FINANCIAL CORP,55.4650,WA
141781,20191231,2019,GNWSF,STAGEZERO LIFE SCIENCES LTD,0.1800,ON
141846,20191231,2019,ACAD,ACADIA PHARMACEUTICALS INC,339.0760,CA
141881,20191231,2019,HMDPF,HAMMOND POWER SOLUTIONS INC,358.7820,ON
141887,20191231,2019,VRME,VERIFYME INC,0.2450,NY
141913,20191231,2019,GPN,GLOBAL PAYMENTS INC,4911.8920,GA
142088,20191231,2019,CSFL,CENTERSTATE BANK CORP,851.8200,FL
142088,20191231,2019,CSFL,CENTERSTATE BANK CORP,851.8200,FL
142090,20200229,2019,PUXPF,PUMA EXPLORATION INC,0.0000,QC
142129,20200131,2019,BWTL,BOWLIN TRAVEL CENTERS INC,28.9690,NM
142150,20191231,2019,ATADF,ATAC RESOURCES LTD,0.0000,BC
142229,20200331,2019,HUDRF,HUDSON RESOURCES INC,0.0000,BC
142230,20191231,2019,MMP,MAGELLAN MIDSTREAM PRTNRS LP,2727.9120,OK
142260,20191231,2019,OIS,OIL STATES INTL INC,1017.3540,TX
142337,20191231,2019,NOG,NORTHERN OIL & GAS INC,472.4020,MN
142391,20191231,2019,TAT,TRANSATLANTIC PETROLEUM LTD,67.3800,TX
142443,20191231,2019,BIREF,BIRCHCLIFF ENERGY LTD,427.1460,AB
142460,20191231,2019,BTU,PEABODY ENERGY CORP,4623.4000,MO
142501,20190731,2019,6998B,MAXTECH VENTURES INC,0.0000,BC
142539,20191231,2019,TXDSF,NOBLE IRON INC,5.7490,ON
142546,20191231,2019,MPX,MARINE PRODUCTS CORP,292.1360,GA
142606,20190831,2019,PLG,PLATINUM GROUP METALS LTD,0.0000,BC
142814,20190630,2019,SYNA,SYNAPTICS INC,1472.2000,CA
142885,20190930,2019,EUUNF,AZARGA METALS CORP,0.0000,BC
142932,20191231,2019,MNDJF,MANDALAY RESOURCES CORP,139.8140,ON
142953,20191231,2019,MDLZ,MONDELEZ INTERNATIONAL INC,25868.0000,IL
142956,20191231,2019,OMCL,OMNICELL INC,897.0270,CA
143055,20200229,2019,INLAF,INTERLAPSE TECHNLGS CRP,0.0530,BC
143153,20191231,2019,SHBI,SHORE BANCSHARES INC,69.7870,MD
143153,20191231,2019,SHBI,SHORE BANCSHARES INC,69.7870,MD
143282,20191231,2019,SISXF,SAVARIA CORP,374.3400,QC
143297,20191231,2019,JINFF,CHINA GOLD INTL RSRCS CP LTD,852.7510,BC
143299,20190831,2019,BARUF,BARU GOLD CORP,0.0000,BC
143356,20191231,2019,PRU,PRUDENTIAL FINANCIAL INC,64845.0000,NJ
143356,20191231,2019,PRU,PRUDENTIAL FINANCIAL INC,65799.0000,NJ
143403,20200331,2019,JE,JUST ENERGY GROUP INC,2772.8090,ON
143526,20191231,2019,RVP,RETRACTABLE TECHNOLOGIES INC,41.7970,TX
143710,20191231,2019,WLMS,WILLIAMS INDUSTRIAL SE G INC,245.7870,GA
143712,20200531,2019,QQQFF,QUIZAM MEDIA CORP,0.8190,BC
143770,20191231,2019,NVCN,NEOVASC INC,2.0920,BC
143788,20191231,2019,RSCF,REFLECT SCIENTIFIC INC,1.6090,UT
143909,20191231,2019,FENC,FENNEC PHARMACEUTICALS INC,0.0000,NC
143912,20191231,2019,AXON,AXON ENTERPRISE INC,530.8600,AZ
143974,20191231,2019,ADS,ALLIANCE DATA SYSTEMS CORP,5581.3000,OH
143979,20190630,2019,HEOFF,H2O INNOVATION INC,117.9580,QC
144084,20200331,2019,RRFFF,RIFCO INC,39.3740,AB
144122,20191231,2019,MVBF,MVB FINANCIAL CORP,146.9650,WV
144122,20191231,2019,MVBF,MVB FINANCIAL CORP,146.9650,WV
144183,20191231,2019,GAU,GALIANO GOLD INC,0.0000,BC
144382,20200331,2019,NEPT,NEPTUNE WELLNESS SOLUTION IN,29.5780,QC
144396,20191231,2019,CCRN,CROSS COUNTRY HEALTHCARE INC,822.2240,FL
144435,20191231,2019,BG,BUNGE LTD,41140.0000,MO
144436,20191231,2019,NTUS,NATUS MEDICAL INC,495.1750,CA
144437,20191231,2019,PDFS,PDF SOLUTIONS INC,85.5850,CA
144475,20191231,2019,CGIFF,CHEMTRADE LOGISTICS INCM FD,1532.8550,ON
144520,20191231,2019,AMN,AMN HEALTHCARE SERVICES INC,2222.1070,TX
144559,20191231,2019,ZBH,ZIMMER BIOMET HOLDINGS INC,7982.2000,IN
144580,20191231,2019,CEG1,BALTIMORE GAS & ELECTRIC CO,3106.0000,MD
144640,20191231,2019,ABG,ASBURY AUTOMOTIVE GROUP INC,7210.3000,GA
144646,20191231,2019,BKH1,BLACK HILLS POWER INC,291.2190,SD
144848,20191231,2019,PGN2,DUKE ENERGY PROGRESS INC,5957.0000,NC
144887,20191231,2019,NWBO,NORTHWEST BIOTHERAPEUTICS,2.4100,MD
144998,20191231,2019,XPO,XPO LOGISTICS INC,16648.0000,CT
145000,20191231,2019,OMZNF,OSISKO METALS INC,0.0000,QC
145022,20191031,2019,CMRZF,COMMERCE RESOURCES CORP,0.0000,BC
145024,20190930,2019,GLAD,GLADSTONE CAPITAL CORP,50.0350,VA
145024,20190930,2019,GLAD,GLADSTONE CAPITAL CORP,45.3240,VA
145041,20191231,2019,BGFV,BIG 5 SPORTING GOODS CORP,996.4950,CA
145046,20191231,2019,ANTM,ANTHEM INC,104213.0000,IN
145046,20191231,2019,ANTM,ANTHEM INC,104242.0000,IN
145049,20200131,2019,GME,GAMESTOP CORP,6466.0000,TX
145080,20191231,2019,STRR,STAR EQUITY HOLDINGS INC,114.1850,GA
145162,20191231,2019,PVS.PR.B,PARTNERS VALUE SPLIT CORP,66.7470,ON
145268,20191231,2019,CNL1,CLECO POWER LLC,1168.3700,LA
145269,20191231,2019,IDA1,IDAHO POWER CO,1342.9400,ID
145270,20191231,2019,SRP2,NEVADA POWER CO,2148.0000,NV
145273,20191231,2019,XEL2,NORTHERN STATES POWER CO /MN,5111.8000,MN
145308,20191231,2019,WW,WEIGHT WATCHERS INTL INC,1413.3370,NY
145347,20191231,2019,EXC1,PECO ENERGY CO,3100.0000,PA
145348,20191231,2019,PPL2,PPL ELECTRIC UTILITIES CORP,2358.0000,PA
145350,20191231,2019,CNP3,CENTERPOINT ENERGY RES CORP,6570.0000,TX
145409,20191231,2019,GDSI,GLOBAL DIGITAL SOLUTIONS INC,0.0000,FL
145552,20191231,2019,CNC,CENTENE CORP,74639.0000,MO
145552,20191231,2019,CNC,CENTENE CORP,75082.0000,MO
145577,20200430,2019,RVXCF,RESVERLOGIX CORP,0.0000,AB
145701,20191231,2019,PFG,PRINCIPAL FINANCIAL GRP INC,15999.6000,IA
145701,20191231,2019,PFG,PRINCIPAL FINANCIAL GRP INC,16340.2000,IA
145722,20191231,2019,BBSRF,BLUESTONE RESOURCES INC,0.0000,BC
145812,20191231,2019,CPG,CRESCENT POINT ENERGY CORP,2816.1000,AB
145977,20191231,2019,AAP,ADVANCE AUTO PARTS INC,9709.0030,NC
146017,20190831,2019,AYI,ACUITY BRANDS INC,3672.7000,GA
146091,20191231,2019,FOTB,FIRST OTTAWA BANCSHARES INC,19.1180,IL
146091,20191231,2019,FOTB,FIRST OTTAWA BANCSHARES INC,19.1180,IL
146117,20191231,2019,LQMT,LIQUIDMETAL TECHNOLOGIES,1.3730,CA
146140,20191231,2019,PDM,PIEDMONT OFFICE REALTY TRUST,534.9090,GA
146140,20191231,2019,PDM,PIEDMONT OFFICE REALTY TRUST,734.0540,GA
146171,20191231,2019,MANT,MANTECH INTL CORP,2222.5590,VA
146206,20191231,2019,DISH1,DISH DBS CORP,12622.8930,CO
146212,20191231,2019,EP1,EL PASO NATURAL GAS CO,791.0000,CO
146411,20191231,2019,EAS3,CENTRAL MAINE POWER CO,819.0570,ME
146500,20191231,2019,FVE,FIVE STAR SENIOR LIVING INC,1410.9020,MA
146607,20191231,2019,WNEB,WESTERN NEW ENG BANCORP INC,91.8210,MA
146607,20191231,2019,WNEB,WESTERN NEW ENG BANCORP INC,91.8210,MA
146616,20191231,2019,CORT,CORCEPT THERAPEUTICS INC,306.4860,CA
146648,20191231,2019,CUTR,CUTERA INC,181.7120,CA
146659,20191231,2019,HUSA,HOUSTON AMERN ENERGY CORP,0.9980,TX
146734,20191231,2019,BKFG,BKF CAPITAL GROUP INC,0.0000,FL
146734,20191231,2019,BKFG,BKF CAPITAL GROUP INC,0.0860,FL
146774,20191231,2019,EAS1,ROCHESTER GAS & ELECTRC CORP,893.0420,NY
147183,20191231,2019,LODE,COMSTOCK MINING INC,0.1800,NV
147204,20191231,2019,CCOI,COGENT COMMUNICATIONS HLDGS,531.2450,DC
147222,20191231,2019,AWR1,GOLDEN STATE WATER CO,359.3780,CA
147223,20191231,2019,WGL1,WASHINGTON GAS LIGHT CO,1330.6510,DC
147242,20200131,2019,VRNT,VERINT SYSTEMS INC,1303.6340,NY
147249,20190930,2019,JANL,JANEL CORP,84.3540,NY
147303,20191231,2019,DS,DRIVE SHACK INC,272.0640,NY
147303,20191231,2019,DS,DRIVE SHACK INC,274.3120,NY
147305,20191231,2019,JBLU,JETBLUE AIRWAYS CORP,8094.0000,NY
147312,20191231,2019,BCBP,BCB BANCORP INC,128.9460,NJ
147312,20191231,2019,BCBP,BCB BANCORP INC,128.9460,NJ
147329,20191231,2019,AWRRF,A&W REVENUE ROYALTIES INC FD,44.4700,BC
147340,20191231,2019,GSB,GLOBALSCAPE INC,40.3430,TX
147352,20191231,2019,MGHL,MORGAN GROUP HOLDING CO,9.2450,NY
147501,20191231,2019,DSOX,TRITON EMISSION SOLUTIONS,0.0000,BC
147504,20191231,2019,FLYLF,FLYHT AEROSPACE SOLUTIONS,21.1710,AB
147579,20191231,2019,NFLX,NETFLIX INC,20156.4470,CA
147690,20191231,2019,ORBN,OREGON BANCORP INC/OR,57.9740,OR
147690,20191231,2019,ORBN,OREGON BANCORP INC/OR,57.9740,OR
147708,20191031,2019,CVGW,CALAVO GROWERS INC,1195.7770,CA
147792,20191231,2019,SVBI,SEVERN BANCORP INC,50.0740,MD
147792,20191231,2019,SVBI,SEVERN BANCORP INC,50.0740,MD
147849,20191231,2019,CPSI,COMPUTER PROGRAMS & SYSTEMS,274.6340,AL
147868,20191231,2019,OSTK,OVERSTOCK.COM INC,1459.4180,UT
147988,20190930,2019,ACM,AECOM,20173.3290,CA
148170,20191231,2019,RIOT,RIOT BLOCKCHAIN INC,6.8370,CO
148219,20191231,2019,BDSI,BIODELIVERY SCIENCES INTL,111.3890,NC
148223,20191231,2019,GLDD,GREAT LAKES DREDGE & DOCK CP,711.5180,TX
148256,20191231,2019,HUN1,HUNTSMAN INTERNATIONAL LLC,6797.0000,TX
148276,20191231,2019,0270B,LAND O'LAKES INC,13887.7220,MN
148349,20190930,2019,TDG,TRANSDIGM GROUP INC,5223.2030,OH
148350,20191231,2019,TA,TRAVELCENTERS OF AMERICA INC,6117.3590,OH
148390,20191231,2019,FORM,FORMFACTOR INC,589.4640,CA
148391,20200131,2019,KIRK,KIRKLAND'S INC,603.8800,TN
148396,20191231,2019,INPX,INPIXON,6.3010,CA
148469,20191231,2019,SAFT,SAFETY INSURANCE GROUP INC,874.2640,MA
148469,20191231,2019,SAFT,SAFETY INSURANCE GROUP INC,880.8320,MA
148470,20191231,2019,RRGB,RED ROBIN GOURMET BURGERS,1315.0140,CO
148533,20191231,2019,NNDIF,NORANDA INCOME FUND,969.4790,ON
148631,20191231,2019,LONCF,LONCOR RESOURCES INC,0.0000,ON
148669,20191231,2019,CNND,CANANDAIGUA NATIONAL CORP,173.7250,NY
148669,20191231,2019,CNND,CANANDAIGUA NATIONAL CORP,173.7250,NY
148750,20191231,2019,BRLGF,DOMINION LENDING CENTRES INC,90.3220,AB
148851,20191231,2019,FPNUF,FP NEWSPAPERS INC,0.0000,MB
148910,20191231,2019,KRIUF,KEG ROYALTIES INCOME FUND,25.3880,BC
148950,20191231,2019,NPO,ENPRO INDUSTRIES INC,1205.7000,NC
148998,20191231,2019,Q1,QWEST CORP,8157.0000,LA
149070,20191231,2019,CME,CME GROUP INC,4868.0000,IL
149070,20191231,2019,CME,CME GROUP INC,5147.8000,IL
149082,20191231,2019,WHG,WESTWOOD HOLDINGS GROUP INC,83.2800,TX
149082,20191231,2019,WHG,WESTWOOD HOLDINGS GROUP INC,88.8370,TX
149177,20191231,2019,NXST,NEXSTAR MEDIA GROUP,3039.3240,TX
149318,20191231,2019,WYNN,WYNN RESORTS LTD,6611.0990,NV
149337,20191231,2019,NDAQ,NASDAQ INC,4262.0000,NY
149337,20191231,2019,NDAQ,NASDAQ INC,4361.0000,NY
149557,20191231,2019,BPZZF,BOSTON PIZZA ROYALTIES INCM,45.3950,BC
149560,20190630,2019,MMTMF,MONUMENT MINING LTD,20.9930,BC
149563,20191231,2019,UEXCF,UEX CORP,0.0000,SK
149603,20191231,2019,CHPGF,CHESAPEAKE GOLD CORP,0.0000,BC
149618,20191231,2019,BANC,BANC OF CALIFORNIA INC,403.2270,CA
149618,20191231,2019,BANC,BANC OF CALIFORNIA INC,403.2270,CA
149662,20191231,2019,SWSSF,SWISS WTR DECFFNTD CFFEE INC,97.2300,BC
149721,20191231,2019,TZOO,TRAVELZOO,111.4120,NY
149738,20191231,2019,CIT,CIT GROUP INC,3289.7000,NY
149738,20191231,2019,CIT,CIT GROUP INC,3289.7000,NY
149762,20191231,2019,CSEAF,CLEARWATER SEAFOODS INC,616.2440,NS
149819,20191231,2019,KOOYF,KOOTENAY SILVER INC,0.0000,BC
149906,20190930,2019,HNNA,HENNESSY ADVISORS INC,42.7150,CA
150057,20200131,2019,CJCFF,QUEBEC PRECIOUS METALS CORP,0.0000,QC
150139,20200131,2019,DKS,DICKS SPORTING GOODS INC,8750.7430,PA
150201,20191231,2019,MMLP,MARTIN MIDSTREAM PARTNERS LP,847.1180,TX
150221,20191231,2019,GALT,GALECTIN THERAPEUTICS INC,0.0000,GA
150258,20191231,2019,HOSSQ,HORNBECK OFFSHORE SVCS INC,225.6620,LA
150278,20191231,2019,CRI,CARTER'S INC,3553.9230,GA
150279,20191231,2019,PFS,PROVIDENT FINANCIAL SVCS INC,435.2640,NJ
150279,20191231,2019,PFS,PROVIDENT FINANCIAL SVCS INC,435.2640,NJ
150306,20191231,2019,TCBI,TEXAS CAPITAL BANCSHARES INC,1442.7520,TX
150306,20191231,2019,TCBI,TEXAS CAPITAL BANCSHARES INC,1442.7520,TX
150477,20191231,2019,PRAA,PRA GROUP INC,993.0560,VA
150481,20191231,2019,SAIA,SAIA INC,1786.7350,GA
150562,20191231,2019,NGS,NATURAL GAS SERVICES GROUP,78.4440,TX
150699,20191231,2019,XEC,CIMAREX ENERGY CO,2362.9690,CO
150730,20191231,2019,POROF,PANORO MINERALS LTD,0.0000,BC
150761,20191231,2019,OTRK,ONTRAK INC,35.0950,CA
150764,20191231,2019,TFII,TFI INTERNATIONAL INC,5178.8640,QC
150803,20191231,2019,BFC,BANK FIRST CORP,101.7970,WI
150803,20191231,2019,BFC,BANK FIRST CORP,101.7970,WI
150837,20191231,2019,NRP,NATURAL RESOURCE PARTNERS LP,210.3480,TX
151063,20200331,2019,MAAL,MARKETING ALLIANCE INC,36.1340,MO
151365,20191231,2019,TWIRF,TREE ISLAND STEEL LTD,200.4050,BC
151423,20191231,2019,NEPH,NEPHROS INC,10.3340,NJ
151544,20191231,2019,PKBK,PARKE BANCORP INC,83.3790,NJ
151544,20191231,2019,PKBK,PARKE BANCORP INC,83.3790,NJ
151593,20191231,2019,TNGMF,TRUE NORTH GEMS INC,0.0000,BC
151630,20191231,2019,HALO,HALOZYME THERAPEUTICS INC,195.9920,CA
152011,20191231,2019,EIFZF,EXCHANGE INCOME CORP,1341.3740,MB
152049,20191231,2019,FBMS,FIRST BANCSHARES INC/MS,174.5290,MS
152049,20191231,2019,FBMS,FIRST BANCSHARES INC/MS,174.5290,MS
152149,20191231,2019,MOH,MOLINA HEALTHCARE INC,16829.0000,CA
152149,20191231,2019,MOH,MOLINA HEALTHCARE INC,16829.0000,CA
152692,20191231,2019,PMGYF,PERPETUAL ENERGY INC,41.2710,AB
152752,20190930,2019,TKRFF,TINKA RESOURCES LTD,0.0000,BC
152828,20191231,2019,APYRF,ALLIED PPTYS REAL ESTATE INV,532.9570,ON
152828,20191231,2019,APYRF,ALLIED PPTYS REAL ESTATE INV,1003.5310,ON
152869,20191231,2019,MTLCF,METALCORP LTD,0.0000,ON
152973,20191231,2019,NPRUF,NORTHVIEW APARTMENT REIT,392.6410,AB
152973,20191231,2019,NPRUF,NORTHVIEW APARTMENT REIT,519.8580,AB
152990,20191231,2019,YOOIF,YANGAROO INC,7.4320,ON
153128,20191231,2019,HSON,HUDSON GLOBAL INC,93.8110,CT
