gvkey,datadate,fyear,tic,revt,sic
017724,20191231,2019,CNOB,279.5190,6020
017724,20191231,2019,CNOB,279.5190,6020
017727,20191231,2019,EKSO,13.9170,3845
017754,20191231,2019,AEYE,10.7650,7370
017767,20190331,2018,SUND,0.0000,6153
017769,20191231,2019,HASI,205.7550,6798
017795,20191231,2019,CNAF,19.7140,6020
017795,20191231,2019,CNAF,19.7140,6020
017807,20191231,2019,LITB,243.6260,5961
017808,20191231,2019,EPZM,23.8000,2836
017811,20191231,2019,ECOM,129.9590,7370
017812,20190131,2018,HDS,6047.0000,5000
017821,20190731,2019,GRNBF,0.0130,6799
017826,20191231,2019,NXE,0.0000,1090
017828,20191231,2019,DDAIF,193851.4470,3711
017853,20191231,2019,WPTIF,119.7690,6798
017866,20191231,2019,EARN,43.8460,6798
017866,20191231,2019,EARN,50.2840,6798
017867,20191231,2019,FCUUF,0.0000,1090
017873,20191231,2019,MR.UN,71.2760,6798
017874,20191231,2019,TMUS,44998.0000,4812
017875,20191231,2019,NCBS,184.5550,6020
017875,20191231,2019,NCBS,184.5550,6020
017877,20191231,2019,CHMG,87.0050,6020
017877,20191231,2019,CHMG,87.0050,6020
017878,20191231,2019,NRZ,2602.7360,6798
017890,20191231,2019,IKNX,17.6190,2840
017896,20191231,2019,HCAP,12.6700,6797
017897,20191231,2019,QIWI,633.5610,7374
017898,20191231,2019,ORXPF,84.2700,1311
017899,20191231,2019,SVRGF,2783.3000,1311
017910,20191231,2019,HTBX,3.0490,2836
017917,20190731,2019,JRVS,0.0000,3577
017928,20191231,2019,IQV,11088.0000,8731
017931,20191231,2019,PTLA,116.6400,2836
017933,20191231,2019,PSXP,1126.0000,4610
017934,20191231,2019,SFM,5634.8350,5411
017947,20191231,2019,GFI,2967.1000,1040
017956,20191231,2019,FI,579.9200,1389
017962,20191231,2019,ALYE,16.3640,7359
017964,20191231,2019,SBMIF,0.0000,1040
017987,20191231,2019,ESBK,28.0340,6035
017987,20191231,2019,ESBK,28.0340,6035
017997,20191231,2019,CSTM,6628.7330,3350
017998,20191231,2019,BLUE,44.6740,2836
018004,20191231,2019,CCS,2535.9110,1531
018008,20191231,2019,ENBP,53.0430,6020
018008,20191231,2019,ENBP,53.0430,6020
018009,20191231,2019,NSTG,125.5680,2835
018017,20191231,2019,ENCUF,0.0000,1040
018019,20191231,2019,BMIX,0.0150,1400
018033,20191231,2019,DRUNF,580.4300,6552
018033,20191231,2019,DRUNF,772.9370,6552
018035,20191231,2019,EXSR,125.8200,6020
018035,20191231,2019,EXSR,125.8200,6020
018036,20191231,2019,COMM,8345.1000,3663
018037,20191231,2019,CZNC,84.0780,6020
018037,20191231,2019,CZNC,84.0780,6020
018040,20191231,2019,FRBK,128.6020,6020
018040,20191231,2019,FRBK,128.6020,6020
018043,20190630,2019,NWSA,10036.0000,2711
018047,20191231,2019,NDLS,462.4110,5812
018049,20191231,2019,FNB,1547.2860,6020
018049,20191231,2019,FNB,1547.2860,6020
018066,20191231,2019,TLRA,68.0380,7370
018070,20191130,2019,BIMUF,0.0000,2836
018071,20191231,2019,REXR,267.2130,6798
018073,20191231,2019,CHMI,41.0230,6798
018073,20191231,2019,CHMI,17.8200,6798
018075,20191231,2019,AZUL,2846.6080,4512
018082,20191231,2019,PWCO,0.7580,8711
018086,20191231,2019,MNKKQ,3162.5000,2834
018094,20191231,2019,FMBL,299.7200,6020
018094,20191231,2019,FMBL,299.7200,6020
018108,20191231,2019,FNJN,13.1500,7372
018114,20191231,2019,TGEN,33.4260,3621
018121,20190930,2019,ARTH,0.0000,2836
018144,20191231,2019,GLG,2.4930,6159
018145,20191231,2019,DOC,415.2530,6798
018159,20191231,2019,AGIO,117.9120,2836
018161,20191231,2019,CNAT,21.7170,2836
018162,20191231,2019,ESPR,148.3640,2836
018171,20191231,2019,NWHM,669.3490,1531
018172,20191231,2019,ONTX,2.1830,2836
018173,20191231,2019,EVOK,0.0000,2834
018180,20190331,2018,ATBPF,9.5390,2834
018182,20191231,2019,FDBC,49.4620,6020
018182,20191231,2019,FDBC,49.4620,6020
018184,20191231,2019,NGHC,5174.4970,6331
018184,20191231,2019,NGHC,5182.0220,6331
018195,20191231,2019,FBAK,175.4670,6020
018195,20191231,2019,FBAK,175.4670,6020
018204,20191231,2019,ANIP,206.5470,2834
018230,20191231,2019,LFDEF,19.6740,7370
018231,20190331,2018,WTER,32.2000,2086
018233,20190331,2018,SLNN,13.7080,3711
018235,20191231,2019,SAEXQ,255.2340,1382
018240,20191231,2019,FTNW,7.5180,1600
018241,20191231,2019,FCF,410.7490,6020
018241,20191231,2019,FCF,410.7490,6020
018264,20191231,2019,FVCB,69.2800,6020
018264,20191231,2019,FVCB,69.2800,6020
018270,20191231,2019,MBII,29.3730,2870
018275,20191231,2019,CSHX,69.6180,6020
018275,20191231,2019,CSHX,69.6180,6020
018276,20191231,2019,THFF,187.5730,6020
018276,20191231,2019,THFF,187.5730,6020
018289,20191231,2019,ASC,230.0420,4412
018290,20191231,2019,DSS,19.4090,7373
018293,20191231,2019,CWEN,1032.0000,4911
018296,20191231,2019,PPRQF,1329.0270,6798
018301,20191231,2019,FKYS,45.4560,6020
018301,20191231,2019,FKYS,45.4560,6020
018306,20191231,2019,SC,7905.2240,6141
018307,20191231,2019,FLIC,154.4610,6020
018307,20191231,2019,FLIC,154.4610,6020
018312,20191231,2019,USFD,25939.0000,5140
018314,20191231,2019,IRMTF,132.9680,6500
018315,20191231,2019,PGEN,90.7220,2836
018320,20191231,2019,FOXF,751.0200,3751
018321,20191231,2019,CINR,522.8000,1400
018323,20190930,2019,OCSI,49.6270,6797
018329,20191231,2019,BUSE,472.6490,6020
018329,20191231,2019,BUSE,472.6490,6020
018330,20191231,2019,EFRMF,0.0000,1000
018342,20191231,2019,IOUFF,26.9730,6159
018351,20191231,2019,EQX,281.6970,1040
018358,20191231,2019,FUNC,74.7030,6020
018358,20191231,2019,FUNC,74.7030,6020
018370,20191231,2019,BGI.UN,7.2300,6199
018383,20191231,2019,BRX,1168.9570,6798
018385,20191231,2019,FRAF,64.6590,6020
018385,20191231,2019,FRAF,64.6590,6020
018387,20191231,2019,CBDS,1.1600,8000
018388,20190930,2019,INPCF,39.4460,6799
018392,20191231,2019,CARO,224.4040,6020
018392,20191231,2019,CARO,224.4040,6020
018398,20191231,2019,EAST,15.5970,2085
018424,20191231,2019,LPCN,0.1650,2834
018430,20191231,2019,FPRX,14.8740,2836
018434,20191231,2019,ALRS,207.4940,6020
018434,20191231,2019,ALRS,207.4940,6020
018441,20191231,2019,SPNT,969.8960,6331
018441,20191231,2019,SPNT,983.6560,6331
018465,20191231,2019,AR,4408.6900,1311
018466,20190331,2018,FUJHY,28522.5960,3711
018467,20190331,2018,FJTSY,35669.4400,7373
018468,20191231,2019,PAGP,33669.0000,5171
018479,20191231,2019,JASNQ,337.8970,3990
018487,20191231,2019,FEYE,889.1520,7373
018490,20191231,2019,NXTD,17.1370,7373
018492,20190630,2019,VEND,18.3970,5900
018494,20191231,2019,IRT,203.0670,6798
018494,20191231,2019,IRT,238.2780,6798
018498,20191231,2019,MUSA,12101.3000,5500
018509,20191231,2019,IPWR,0.0000,3620
018510,20191231,2019,XLRN,73.9930,2836
018513,20191231,2019,TRSWF,446.0000,4911
018524,20191231,2019,HONT,34.6780,6020
018524,20191231,2019,HONT,34.6780,6020
018533,20191231,2019,HBNC,250.8100,6020
018533,20191231,2019,HBNC,250.8100,6020
018549,20191231,2019,CLRO,25.0420,3663
018556,20191231,2019,CHGG,410.9260,7370
018561,20191231,2019,BNFT,295.6860,7370
018562,20191231,2019,FATE,10.6800,2836
018564,20191231,2019,AAOI,190.8720,3674
018572,20191231,2019,ISEE,0.0000,2836
018573,20191231,2019,QTS,479.4560,6798
018578,20191231,2019,RMAX,282.2930,6531
018578,20191231,2019,RMAX,283.3970,6531
018582,20191130,2019,GFELF,449.5870,5031
018587,20190831,2019,TNTMF,0.0640,1000
018616,20191231,2019,CANN,3.6660,7381
018619,20191031,2019,VRRKF,88.3270,6020
018624,20190630,2019,PINC,1217.6380,5122
018626,20191231,2019,GLOB,659.3250,7370
018629,20191231,2019,LGIH,1838.1540,1531
018630,20191231,2019,RNG,902.8580,7370
018632,20191231,2019,BDGYD,0.0000,7370
018636,20190630,2019,DEO,16351.3830,2085
018638,20191231,2019,NTRP,0.0000,2836
018658,20191231,2019,MGNX,64.1880,2836
018660,20191231,2019,EPEGQ,820.0000,1311
018666,20191231,2019,TRXC,8.5310,3841
018672,20191231,2019,CRSXF,232.6610,1220
018675,20190131,2018,BURL,6668.4790,5600
018677,20191231,2019,PEGI,541.0000,4991
018683,20190131,2018,SAIC,4659.0000,7373
018684,20191231,2019,ASAPF,11.1530,3841
018685,20190930,2019,ACAN,0.0120,6512
018689,20190131,2018,VEEV,862.2100,7370
018695,20191231,2019,CBFV,60.4660,6020
018695,20191231,2019,CBFV,60.4660,6020
018699,20190930,2019,PTC,1255.6310,7372
018700,20191231,2019,CTRRF,489.3970,6798
018724,20191231,2019,KEWL,21.4550,2400
018729,20191231,2019,KNBWY,15175.0650,2082
018732,20191231,2019,LKFN,260.2070,6020
018732,20191231,2019,LKFN,260.2070,6020
018738,20191231,2019,AIKI,0.0090,6794
018745,20191231,2019,ESNT,867.5670,6351
018748,20191231,2019,VJET,27.6080,3555
018749,20191231,2019,AERI,69.8880,2836
018750,20191231,2019,CRTO,2261.5160,7311
018775,20191231,2019,SEGR,8277.3740,5411
018779,20191231,2019,CPTA,44.0350,6797
018783,20191231,2019,DE.,47.3900,6799
018792,20191231,2019,GLPI,1154.2290,6798
018839,20191231,2019,PBPB,409.7070,5812
018842,20190331,2018,TCS,895.0930,5700
018850,20191231,2019,ESBA,742.6020,6798
018854,20191231,2019,IOFB,21.8360,6020
018854,20191231,2019,IOFB,21.8360,6020
018869,20191231,2019,WIX,761.0880,7370
018870,20191231,2019,OPVS,0.2930,3674
018872,20191231,2019,TWTR,3459.3290,7370
018874,20191231,2019,COSM,39.6760,5122
018875,20191231,2019,EXPI,979.9370,6531
018878,20191231,2019,GLYC,0.0000,2836
018885,20191231,2019,CUEN,0.9670,4813
018888,20191231,2019,AMRX,1626.3730,2834
018892,20191231,2019,TKAT,3.1730,7370
018899,20191231,2019,TNDM,362.3050,3845
018925,20191231,2019,TRVN,0.0310,2836
018926,20191231,2019,DLNG,130.9010,4412
018930,20191231,2019,KPTI,40.8930,2834
018938,20191231,2019,XNCR,156.7000,2836
018946,20191231,2019,MFBP,12.5950,6020
018946,20191231,2019,MFBP,12.5950,6020
018947,20191231,2019,VCYT,120.3680,2835
018952,20191231,2019,DTLA.P,315.7650,6798
018965,20191231,2019,D3,2169.0000,4923
018978,20191231,2019,STKS,120.6810,5812
018982,20191231,2019,ZCOR,81.3020,2834
018983,20191231,2019,OXFD,73.7100,2835
019000,20191231,2019,MMI,806.4280,6531
019021,20191231,2019,PKIN,246.9130,6311
019023,20191231,2019,NACB,22.4450,6020
019023,20191231,2019,NACB,22.4450,6020
019025,20191231,2019,REPH,99.2190,2834
019026,20191231,2019,WUBA,2237.0420,7370
019033,20190930,2019,MOXC,0.3700,7370
019042,20191231,2019,WBAI,5.7000,7990
019044,20191231,2019,VRNS,254.1900,7372
019067,20191231,2019,NEFB,14.8140,6020
019067,20191231,2019,NEFB,14.8140,6020
019071,20191231,2019,CWH,4892.0190,5500
019074,20190930,2019,MENXF,3.2510,7373
019079,20191231,2019,TMMFF,254.8000,1040
019084,20191231,2019,BHR,469.2020,6798
019092,20191231,2019,MYBF,24.1130,6020
019092,20191231,2019,MYBF,24.1130,6020
019094,20191231,2019,NBTB,511.5570,6020
019094,20191231,2019,NBTB,511.5570,6020
019107,20191231,2019,BANX,16.3550,6799
019113,20190331,2018,NSANY,104453.7600,3711
019117,20191231,2019,BIOC,5.5290,2835
019124,20190930,2019,NASB,179.7720,6035
019124,20190930,2019,NASB,179.7720,6035
019129,20191231,2019,HNRG,317.4360,1220
019135,20191031,2019,BPSR,1.7020,2836
019137,20191231,2019,OVBC,58.2270,6020
019137,20191231,2019,OVBC,58.2270,6020
019138,20191231,2019,SNYR,29.3580,2834
019143,20191231,2019,KIN,4.2560,2836
019149,20191231,2019,RARE,103.7140,2836
019150,20191231,2019,OSBC,150.5220,6020
019150,20191231,2019,OSBC,150.5220,6020
019151,20191231,2019,TIIAY,20441.6800,4813
019154,20191231,2019,CARA,19.8860,2836
019159,20191231,2019,PWOD,77.2260,6020
019159,20191231,2019,PWOD,77.2260,6020
019163,20191231,2019,STAY,1218.2190,7011
019168,20191231,2019,TACO,512.9510,5812
019172,20190630,2019,AMRK,4783.1570,5051
019175,20190131,2018,VNCE,278.9510,2300
019184,20191231,2019,CELP,401.6480,1389
019189,20191231,2019,SMLR,32.7670,3845
019191,20191231,2019,GENGF,104.7360,1311
019205,20191231,2019,CAPR,1.0050,2836
019209,20190831,2019,NTIC,55.7500,2890
019259,20191231,2019,BYLTF,153.3230,3670
019262,20191231,2019,CTBI,235.5820,6020
019262,20191231,2019,CTBI,235.5820,6020
019267,20191231,2019,DRTT,321.3220,2522
019272,20191231,2019,KOAN,1.0500,4899
019273,20191231,2019,ENBL,2960.0000,4922
019274,20191231,2019,INGN,361.9430,3845
019275,20191231,2019,BRG,219.8360,6798
019275,20191231,2019,BRG,269.1950,6798
019293,20190630,2019,FISOF,0.0000,1090
019295,20191231,2019,ATHM,1209.3560,7370
019305,20191231,2019,PLPC,444.8610,3640
019309,20191231,2019,ALVOF,0.2060,1311
019318,20191231,2019,PRK,457.6930,6020
019318,20191231,2019,PRK,457.6930,6020
019323,20191231,2019,CCNCF,0.0000,1000
019349,20190930,2019,SIEGY,94702.3670,9997
019354,20191231,2019,BUSXF,24.6480,3713
019355,20191231,2019,SFNC,988.1540,6020
019355,20191231,2019,SFNC,988.1540,6020
019359,20191231,2019,CRLFF,295.4830,1311
019366,20191231,2019,SOME,77.6780,6020
019366,20191231,2019,SOME,77.6780,6020
019375,20190630,2019,NLTA.,0.0000,2836
019378,20190630,2019,GRLB,2.3190,2721
019391,20190630,2019,MBUU,684.0160,3730
019392,20191231,2019,ACZ.,0.3040,6199
019394,20191231,2019,BMTM,6.9990,7310
019398,20191231,2019,DENN,541.3890,5812
019402,20190131,2018,GIII,3076.2080,2300
019412,20191231,2019,ITCI,0.0610,2836
019417,20191231,2019,CXRXF,508.3210,2834
019425,20191231,2019,GNCA,0.0000,2836
019428,20191231,2019,GSBC,265.9510,6020
019428,20191231,2019,GSBC,265.9510,6020
019431,20190131,2018,PPIH,128.9650,3490
019433,20190930,2019,PHX,47.0620,1311
019440,20191231,2019,LADR,537.2340,6798
019447,20190331,2018,MEDXF,33.8640,5122
019458,20191231,2019,SESN,0.0000,2836
019467,20191231,2019,COCP,6.5640,2834
019468,20191231,2019,FCAFF,4.2960,6513
019470,20191231,2019,DRNA,23.9040,2836
019471,20191231,2019,RVNC,0.4130,2836
019484,20191231,2019,FTAI,578.7740,7359
019502,20190630,2019,RVVTF,0.0000,2836
019507,20191231,2019,OUT,1782.2000,6798
019511,20191231,2019,FLXN,72.9570,2834
019516,20191231,2019,IBP,1511.6290,1700
019517,20191231,2019,OGS,1652.7300,4924
019518,20191231,2019,KN,854.8000,3670
019525,20191231,2019,AGFS,170.0650,2870
019526,20191231,2019,FPI,53.8240,6798
019528,20191231,2019,FGF,5.0790,6331
019534,20191231,2019,CNCE,1.0770,2836
019565,20191231,2019,RIO,43938.0000,1000
019570,20191231,2019,STBA,373.0420,6020
019570,20191231,2019,STBA,373.0420,6020
019574,20191231,2019,GCI,1867.9090,2711
019578,20191231,2019,TPCO,983.1490,2711
019581,20190131,2018,LE,1451.5920,5961
019582,20191231,2019,CTRE,163.4010,6798
019582,20191231,2019,CTRE,165.1780,6798
019600,20191231,2019,CBAY,0.0000,2836
019602,20191231,2019,HEAR,234.6630,3651
019605,20191231,2019,RAND,2.3380,6797
019622,20190630,2019,XDSL,2.5000,3690
019635,20191231,2019,EGDW,8.5170,6020
019635,20191231,2019,EGDW,8.5170,6020
019647,20191231,2019,LC,1150.1840,6141
019649,20191231,2019,SABR,3974.9880,7370
019659,20191231,2019,TWCF,43.8240,6020
019659,20191231,2019,TWCF,43.8240,6020
019661,20190331,2018,TM,272776.0000,3711
019692,20191231,2019,FECOF,0.0000,1311
019696,20191231,2019,UNIEF,2256.2950,5013
019712,20191231,2019,OXBR,0.9810,6331
019713,20191231,2019,AUB,832.1470,6020
019713,20191231,2019,AUB,832.1470,6020
019717,20191231,2019,NLTX,0.0000,2834
019719,20191231,2019,RESN,0.7350,3674
019722,20190131,2018,BPMX,0.0570,2834
019730,20190630,2019,PCTY,447.7520,7370
019744,20191231,2019,JD,82850.5380,5961
019747,20191231,2019,QUOT,436.1600,7370
019752,20190630,2019,ICMB,34.3980,6797
019753,20191231,2019,MGNI,156.4140,7370
019761,20191231,2019,HEPA,0.0000,2836
019762,20191130,2019,EXEO,0.1390,3651
019769,20191231,2019,CDXI,0.7110,2834
019771,20191231,2019,GLMD,0.0000,2836
019773,20191231,2019,CSLT,143.3080,7370
019784,20191231,2019,EGRX,195.8920,2834
019800,20191231,2019,CPLG,812.0000,6798
019802,20191231,2019,RMNI,281.0520,7370
019815,20191231,2019,FCBP,98.0540,6020
019815,20191231,2019,FCBP,98.0540,6020
019817,20191231,2019,UVSP,279.5150,6020
019817,20191231,2019,UVSP,279.5150,6020
019824,20191231,2019,AU,3525.0000,1040
019832,20191231,2019,ARAV,4.7530,2836
019849,20191231,2019,ATEN,212.6280,3576
019851,20191231,2019,CIO,156.2970,6798
019855,20191231,2019,IARE,229.9330,6798
019856,20191231,2019,AHFCF,4.6750,6159
019858,20191231,2019,VRTV,7659.4000,5110
019859,20191231,2019,AKBA,335.0010,2836
019860,20191231,2019,WTBFA,322.6510,6020
019860,20191231,2019,WTBFA,322.6510,6020
019873,20191231,2019,WASH,264.7430,6020
019873,20191231,2019,WASH,264.7430,6020
019877,20191231,2019,QTWO,315.4840,7370
019881,20191231,2019,TWOU,574.6710,7370
019901,20191231,2019,KHTRF,47.4610,2834
019906,20191231,2019,GRUB,1312.1510,7370
019908,20191231,2019,FIVN,328.0060,7370
019925,20191231,2019,TPVG,73.3870,6797
019927,20191231,2019,MC,746.5340,6282
019927,20191231,2019,MC,779.4960,6282
019935,20191231,2019,ENLC,6052.9000,4922
019943,20191231,2019,FTBYF,0.0000,1000
019965,20191231,2019,POPE,109.9030,0800
019966,20191231,2019,CMCT,139.9890,6798
019967,20190630,2019,AGTC,41.6920,2836
019974,20191231,2019,TSLX,251.4950,6797
019977,20191231,2019,WATT,0.2000,3690
019987,20191231,2019,AEGXF,3460.4180,1600
019988,20191231,2019,MDWD,31.7890,2836
019998,20191231,2019,MEDP,860.9690,8731
019999,20191231,2019,AVPFF,164.7700,3728
020004,20191231,2019,WB,1766.9140,7370
020007,20191231,2019,DPMLF,543.5400,1040
020009,20191231,2019,LEJU,692.6050,6531
020010,20191231,2019,AGRX,0.0000,2834
020011,20191231,2019,TMST,1208.8000,3312
020018,20191231,2019,ALDX,0.0000,2836
020019,20191231,2019,CVBF,506.4310,6020
020019,20191231,2019,CVBF,506.4310,6020
020020,20191231,2019,CVEO,527.5550,7011
020029,20190331,2018,CSWC,51.8810,6797
020029,20190331,2018,CSWC,61.2290,6797
020040,20191231,2019,SCYX,0.1210,2836
020041,20191231,2019,TEDU,294.6080,8200
020042,20191231,2019,ADMS,54.6370,2834
020044,20191231,2019,BGSF,294.3140,7363
020059,20191031,2019,FREVS,60.6370,6798
020067,20191231,2019,IHG,4627.0000,7011
020074,20190331,2018,PETV,0.0000,3842
020088,20190131,2018,BOX,608.3860,7370
020089,20191231,2019,TMX,2077.0000,7340
020096,20190331,2018,CGC,226.3410,2833
020105,20191231,2019,FSK,779.0000,6797
020109,20191231,2019,CCBG,165.8890,6020
020109,20191231,2019,CCBG,165.8890,6020
020115,20190630,2019,PAHC,827.9950,2833
020116,20191231,2019,PAYC,737.6710,7370
020126,20190331,2018,WMS,1384.7330,3080
020128,20191231,2019,CMCM,515.2510,7372
020129,20191231,2019,MTLS,220.7100,7372
020130,20191231,2019,AY,1105.2260,4991
020135,20190331,2018,QTNT,29.1340,2835
020143,20191231,2019,MTBC,64.4390,7370
020147,20191231,2019,SDPI,18.9970,3533
020149,20190331,2018,CNGO,1445.5000,8200
020170,20191231,2019,TOUR,327.5870,4700
020179,20191231,2019,GLOP,378.6870,4412
020185,20190930,2019,SMG,3156.0000,2870
020204,20191231,2019,ICON,148.9840,6794
020214,20191231,2019,ERF,1188.7350,1311
020225,20191231,2019,NERV,0.0000,2836
020228,20190630,2019,CTLT,2518.0000,2834
020229,20191231,2019,ZEN,816.4160,7370
020232,20191031,2019,KEYS,4303.0000,3825
020233,20191231,2019,TBPH,73.4140,2836
020235,20191231,2019,DNOW,2951.0000,5084
020253,20191231,2019,BMPAF,141.6290,3250
020255,20190131,2018,BIBLF,53.6710,2082
020269,20190831,2019,CWLPF,72.1380,7361
020270,20191231,2019,TKCI.1,0.0000,8721
020277,20191231,2019,OPB,326.1300,6020
020277,20191231,2019,OPB,326.1300,6020
020281,20191231,2019,OBNNF,0.0000,1040
020285,20191031,2019,CBWBF,1491.0010,6020
020285,20191031,2019,CBWBF,1494.7200,6020
020288,20191031,2019,HLBYL,106.8270,2860
020298,20191231,2019,PE,1958.8140,1311
020299,20191231,2019,LOB,295.8600,6020
020299,20191231,2019,LOB,295.8600,6020
020300,20191231,2019,CETEF,120.2760,1381
020304,20190131,2018,LCUAF,190.8500,5651
020307,20191231,2019,ANGN,1.4870,2836
020315,20190831,2019,CGECF,2444.0620,4841
020323,20191231,2019,BNEFF,187.8980,1311
020330,20191231,2019,MOBL,205.2360,7370
020333,20190731,2019,IBXNF,4.3080,2836
020337,20191231,2019,SRRTF,141.6100,6798
020338,20191231,2019,PRMW,2394.5000,2086
020344,20191231,2019,WPG,667.5230,6798
020344,20191231,2019,WPG,702.3190,6798
020350,20191231,2019,DXIEF,1.1280,1311
020392,20190930,2019,EXCOF,507.3480,3540
020412,20191231,2019,ARES,1765.4380,6282
020414,20191031,2019,EANRF,0.0000,1000
020416,20191231,2019,ECVTF,21.0900,6199
020420,20191231,2019,OEC,1476.3530,2890
020422,20191231,2019,HRTG,511.3050,6331
020422,20191231,2019,HRTG,514.0450,6331
020423,20191231,2019,CZR.3,8742.0000,7990
020430,20191231,2019,SLM,2362.1340,6141
020430,20191231,2019,SLM,2379.9590,6141
020441,20191231,2019,GWGH,92.2760,6799
020456,20191231,2019,HMFAF,148.5920,3640
020473,20191231,2019,WLKP,1091.8710,2860
020475,20191231,2019,GCAAF,278.8570,6211
020475,20191231,2019,GCAAF,279.9060,6211
020477,20191231,2019,MET1,35848.0000,6311
020483,20191130,2019,FTGFF,112.6530,3674
020487,20191231,2019,HMCBF,933.6530,6036
020487,20191231,2019,HMCBF,933.9630,6036
020488,20191231,2019,GSS,264.7370,1040
020496,20191231,2019,ATTO,1722.3020,7374
020500,20191231,2019,IPMLF,71.8230,1000
020502,20191231,2019,RYAM,1775.3920,2820
020513,20191231,2019,MR,634.4410,1311
020517,20191231,2019,LMB,553.3340,1700
020521,20191231,2019,MET2,5407.0000,6311
020523,20191231,2019,IVXLF,5.6560,3460
020525,20191231,2019,ABSSF,425.5930,3060
020529,20191231,2019,ELRFF,50.8980,1090
020530,20190331,2018,BABA,56149.5530,7370
020534,20191231,2019,VNOM,298.2830,6792
020539,20191231,2019,PBFX,340.2120,4610
020540,20191231,2019,TRUE,353.8800,7370
020547,20191231,2019,ETFM,0.0000,5500
020548,20191231,2019,COG,2066.2770,1311
020554,20191231,2019,NAOV,0.5300,3845
020561,20191231,2019,LIMAF,7416.6240,3714
020565,20191231,2019,LTKBF,639.9420,4400
020567,20191231,2019,MRNS,0.0000,2836
020570,20191231,2019,MDCA,1415.8030,7311
020600,20191130,2019,NG,0.0000,1040
020601,20190331,2018,MTLRF,0.7800,1311
020612,20191231,2019,NWIFF,0.0000,1000
020618,20190831,2019,OPWEF,0.0000,1000
